date,rate,ret,log_ret,ma30,ma90,vol30,vol90,ret_z
2017-02-03,13344.995810445957,-0.0005618678234522445,-0.0005620257303284859,13374.465717366425,13283.764609832288,0.05008386561612823,0.05727829295291605,-0.1204565860984735
2017-02-06,13294.996265870052,-0.0037466886678800826,-0.0037537250868791006,13369.801191848774,13286.475690403897,0.05056290261712177,0.056902142706806345,-0.8161689502468705
2017-02-07,13328.49648711944,0.0025197616140282264,0.0025165923374963484,13365.815060710951,13290.320066149789,0.05110756598426898,0.05627260234775497,0.5638327145469892
2017-02-08,13324.997655883732,-0.0002625075708344582,-0.0002625420319777305,13361.898452111927,13293.953351535723,0.0511062997330124,0.056259756535978415,-0.04813903742808593
2017-02-09,13255.003741114851,-0.005252827548376637,-0.005266672150490592,13354.981950010055,13296.409913980979,0.05277808741487222,0.05685478453233766,-1.1473295501726926
2017-02-10,13297.99604854643,0.003243477578072973,0.0032382288510302004,13350.048440690027,13299.521010988869,0.053832111603262726,0.057030860797381074,0.7191447925914631
2017-02-13,13320.999153259949,0.001729817382223775,0.0017283229712603543,13343.14847616977,13303.244161365206,0.05067181961135174,0.056898801817412546,0.38788200694071745
2017-02-14,13308.933446295772,-0.0009057659133041573,-0.0009061763671187606,13337.462948452814,13306.926755212935,0.049846720076767916,0.05691245728819646,-0.19559092436363903
2017-02-15,13321.629559450495,0.0009539542147352087,0.0009534994895830096,13335.371823008032,13310.007592722492,0.04582119305444655,0.056326904004590915,0.21181619214070585
2017-02-16,13319.996244836651,-0.00012260621769699664,-0.00012261373445454637,13334.029349488144,13313.22624428339,0.04555423304145957,0.05628640954988557,-0.025908567380185144
2017-02-17,13332.49765258216,0.0009385443896319234,0.0009381042322296196,13332.945890688738,13316.059596832365,0.04563590338554328,0.056009955037106166,0.205628318226614
2017-02-20,13358.750941974376,0.0019691201210998432,0.001967183945366102,13333.40019811172,13319.480568639108,0.04580696771518093,0.05595389808919922,0.4298430091305054
2017-02-21,13372.496915630634,0.0010289864461106024,0.0010284574024446158,13336.150189933647,13322.974930301474,0.04413714315919106,0.05596657892044378,0.2168338846999449
2017-02-22,13356.19708931799,-0.0012189067169342538,-0.0012196501879344623,13337.056718319525,13326.599332297565,0.043546714752674846,0.05587483572420282,-0.28902969303181475
2017-02-23,13327.437813298026,-0.0021532533420732802,-0.002155574925287951,13339.604735949795,13330.29309083882,0.0403786560120641,0.05580177013928938,-0.4989506591543909
2017-02-24,13317.306060891697,-0.000760217571318833,-0.0007605066832319096,13339.131671869398,13333.73532980724,0.036391909684397275,0.055817168629755345,-0.1839692665349917
2017-02-27,13362.897893643149,0.0034235026620992315,0.003417655817520071,13339.011604803936,13336.949964782027,0.03696741162264945,0.05548063566239908,0.7496683054065059
2017-02-28,13336.00075493064,-0.0020128222879937097,-0.0020148507371722246,13339.243827647064,13340.472224978468,0.03651616765072721,0.05510913564368468,-0.47515420247383233
2017-03-01,13361.99563277319,0.0019492258826501185,0.0019473286069597862,13339.893744588468,13344.427764713066,0.03683746196102299,0.05513724790306318,0.4162092158466767
2017-03-02,13358.502948449686,-0.00026138942262021736,-0.00026142359079095456,13339.41039705085,13348.299256919332,0.036229264321490616,0.055145419288759386,-0.08249498621231811
2017-03-03,13382.498816848083,0.0017962992178837123,0.0017946878018797463,13338.493753649575,13352.18856736512,0.035682743295923136,0.055151047565285626,0.39247354127745754
2017-03-06,13348.111782477345,-0.002569552580676926,-0.002572859547074202,13337.978954300514,13355.495325272928,0.03503142207766779,0.055327594357955576,-0.594753784484357
2017-03-07,13347.00264750378,-8.30930240650618e-05,-8.309647648196972e-05,13338.801694827032,13358.904070202152,0.03382012810634801,0.055302462563987145,-0.04367045954866891
2017-03-08,13399.772641151949,0.003953696199950896,0.0039459008832505305,13341.143863320922,13362.81265510384,0.03563619461892846,0.05564380886080675,0.907297676861222
2017-03-09,13397.64003411999,-0.00015915247885700534,-0.0001591651449555087,13341.76083642087,13366.657646519954,0.03401984073420949,0.05564914102004296,-0.05426705822739477
2017-03-10,13375.231001320008,-0.0016726104554916077,-0.001674010830098993,13342.047770618976,13370.071276108016,0.03427137146253106,0.055721865069730474,-0.4141501076225822
2017-03-13,13355.997374097346,-0.001438003367625118,-0.001439038286731531,13342.801775280797,13373.039593335958,0.033734078290339385,0.05574789456243444,-0.35449904191468634
2017-03-14,13370.24738970934,0.0010669375871270592,0.0010663688137473315,13343.30204082031,13376.175631248496,0.03354112578972522,0.0557630812057006,0.2435962412600888
2017-03-15,13360.31820749388,-0.000742632647403596,-0.0007429085356243093,13343.048205351852,13379.103086276898,0.03350050748945128,0.05578243482105028,-0.18020643242919146
